customer_id,sum(purchase_amount)
6554,180.91000000000003
5188,180.96
7998,180.99
3264,181.0
9209,181.03
3692,181.03
6388,181.07
4001,181.14
2604,181.14
9098,181.16
1788,181.16
9148,181.2
8106,181.22
3081,181.23000000000002
7249,181.23999999999998
6392,181.24
6316,181.28
3770,181.31
4345,181.32
460,181.35
7862,181.35
2268,181.4
1436,181.49
5127,181.5
3292,181.5
4577,181.51
8534,181.55
8318,181.61
3576,181.68
7522,181.72
704,181.73
5248,181.9
9243,181.9
860,181.93
1265,181.94
9354,181.98000000000002
5646,181.98000000000002
7666,181.99
6417,182.0
6973,182.03
6770,182.04
5080,182.08
189,182.11
5657,182.12
4085,182.15
2399,182.23
8388,182.23
8440,182.26
2848,182.28
1221,182.28
8868,182.29
4935,182.33999999999997
7936,182.35
7650,182.38
6736,182.39
1759,182.42
348,182.47
50,182.47
3435,182.49
2841,182.5
178,182.51
1800,182.58
677,182.59
9129,182.64
3145,182.69
3217,182.71
868,182.72
7782,182.75
8841,182.79
4917,182.82
6521,182.85
9871,182.97
2544,183.0
1570,183.11
4281,183.12
1823,183.16
4359,183.2
7651,183.27
5164,183.27
7405,183.29000000000002
2754,183.31
9033,183.33
4433,183.41
2976,183.42000000000002
8702,183.46
1091,183.46
5238,183.66000000000003
7483,183.7
9303,183.82
2493,183.85
3477,183.89
6044,183.95
5028,183.96
1755,183.99
6129,184.01
4544,184.25
8374,184.3
4660,184.32
2790,184.34
2668,184.37
1356,184.44
9804,184.45
5786,184.46
3801,184.48000000000002
367,184.51
4459,184.51
7452,184.57999999999998
1256,184.62
6433,184.73000000000002
3011,184.78
9124,184.78
9470,184.82
5055,184.87
1179,184.9
7600,184.91
1888,184.96
2787,184.96
2745,184.96
6660,184.98
5157,185.02
8944,185.04000000000002
4322,185.06
825,185.07
4730,185.11
9422,185.13
3432,185.15
7755,185.19
3809,185.23000000000002
45,185.26
3043,185.27
7310,185.31
9010,185.32
7269,185.35
7951,185.38
3560,185.39
3447,185.42
3764,185.45
6155,185.47
6471,185.48
2622,185.51
1080,185.51
5228,185.56
9304,185.7
5355,185.70000000000002
4681,185.74
2962,185.75
5051,185.78
2903,185.83
5615,185.83
34,185.85
8315,185.86
906,185.94
7393,185.95
7607,185.99
9330,185.99
1540,186.05
9759,186.13
7688,186.16
7572,186.19
7455,186.22
7546,186.24
847,186.25
8288,186.31
4209,186.33
9248,186.33
2274,186.33
3925,186.38
7073,186.42
8617,186.44
3511,186.48
61,186.52
2052,186.61
7046,186.61
4394,186.63
7574,186.67
8571,186.69
128,186.73
5627,186.75
6428,186.77
1424,186.81
5621,186.82
6251,186.84
1462,186.87
9699,186.9
4636,186.93
55,187.0
7130,187.07
2587,187.07
7810,187.11
1528,187.11
2301,187.14
4029,187.16
5732,187.33
8687,187.36
6050,187.43
4208,187.51
4912,187.52
1544,187.55
6696,187.55
266,187.57
3806,187.64
2081,187.64
7520,187.68
834,187.7
9918,187.72
1276,187.75
9847,187.77
9139,187.79
9501,187.82
1170,187.86
3734,187.96
8794,188.0
3601,188.02
7027,188.02
3456,188.08
8682,188.14
9551,188.19
7102,188.20999999999998
2210,188.26
8324,188.27
1220,188.28
7752,188.31
4067,188.33
2579,188.33999999999997
8273,188.35
232,188.42
5060,188.46
9202,188.48
8661,188.57
6730,188.59
2450,188.64
1052,188.67
737,188.74
8738,188.81
3857,188.83999999999997
8742,188.84
6821,188.95
6123,188.97
1157,188.98
6171,189.07
3109,189.08
778,189.1
2920,189.11
8417,189.13
9424,189.24
9524,189.25
362,189.26
731,189.28
3343,189.46
5607,189.56
3847,189.57
5501,189.62
8042,189.71
8024,189.72
4032,189.82
9863,189.83999999999997
3314,189.86
363,189.91
6191,189.96
3762,190.0
6929,190.03
2831,190.08
57,190.08
483,190.08
7288,190.11
5727,190.13
4915,190.14000000000001
3697,190.16
2123,190.2
4844,190.23
1555,190.24
6819,190.27
7562,190.29
7937,190.3
5385,190.37
7463,190.39
682,190.39
6550,190.44
1733,190.55
8766,190.55
2424,190.57999999999998
8630,190.59
6357,190.72
8032,190.73
8586,190.76
7012,190.8
3693,190.8
9577,190.82
4143,190.9
196,190.97
6906,191.0
3469,191.0
6656,191.11
843,191.15
1614,191.21
7488,191.24
3653,191.26
1790,191.27
6633,191.34
7145,191.35
8830,191.38
9260,191.38
3026,191.4
814,191.44
8380,191.44
1100,191.51
2405,191.61
7495,191.64
1408,191.66
4896,191.68
7620,191.7
9602,191.71
6490,191.71
7089,191.72
3905,191.75
858,191.76
8805,191.76
3230,191.81
2648,191.83
2554,191.91
7399,191.95
7316,192.0
7306,192.04
5455,192.06
6345,192.07
5969,192.12
8897,192.13
6152,192.18
4403,192.26
3449,192.27
6331,192.28
2302,192.3
4957,192.31
5041,192.32
8086,192.33
7836,192.35999999999999
5377,192.37
4687,192.49
4530,192.57
2545,192.59
491,192.62
7840,192.62
8157,192.64
1331,192.74
9517,192.76999999999998
9360,192.79
5469,192.85
5666,192.88
297,192.92
7490,193.01
742,193.01
3104,193.07
2407,193.09
6625,193.09
6926,193.1
6332,193.13
3443,193.16
8921,193.17
8219,193.17
3863,193.2
4617,193.25
1034,193.3
955,193.38
5083,193.38
4071,193.43
2873,193.47
4393,193.49
4088,193.51000000000002
5178,193.56
8883,193.71
3157,193.72
1443,193.73
8003,193.75
1114,193.76
6964,193.76
469,193.78
400,193.83
6109,193.83
8089,193.83
1428,193.84
9327,193.85
1207,194.03
3950,194.06
3248,194.12
3323,194.13
7031,194.13
8213,194.13
2612,194.14000000000001
549,194.2
2672,194.22
8297,194.3
643,194.3
3956,194.35
5333,194.37
3030,194.42
5158,194.43
611,194.53
13,194.59
762,194.60999999999999
3517,194.61
9106,194.64
4933,194.66
4853,194.69
2783,194.74
9645,194.76
3491,194.8
2540,194.84
5809,194.9
6372,194.93
832,194.94
3122,195.0
3203,195.07
6681,195.07
5744,195.15
1477,195.24
5044,195.28
6752,195.36
4662,195.39000000000001
4241,195.4
5942,195.45
6962,195.45000000000002
3529,195.46
1740,195.54
6364,195.55
5240,195.72
9251,195.74
8377,195.75
575,195.77
1646,195.79
1723,195.81
3814,195.83
4430,195.85
9565,195.9
7896,195.92
3771,195.92000000000002
837,195.96
2318,196.01
289,196.01
9583,196.02
7390,196.02
2479,196.03
5463,196.05
3676,196.07000000000002
7446,196.1
3972,196.13
1696,196.15
120,196.17
7920,196.22
5698,196.22
5936,196.25
2729,196.33
4062,196.36
9332,196.37
899,196.42
6387,196.43
2532,196.54
7930,196.7
9873,196.73
6270,196.8
2659,196.84
7188,196.85
6966,196.85
2749,196.87
1630,196.89000000000001
72,197.04
3434,197.12
7868,197.13
1192,197.16
7616,197.19
1190,197.22
9000,197.23000000000002
8799,197.31
52,197.4
2102,197.4
2584,197.42
3225,197.42
8963,197.47
9522,197.49
4778,197.49
6764,197.52
8118,197.53
1658,197.60000000000002
8768,197.63
5609,197.64
5637,197.64
6299,197.64000000000001
240,197.66
6698,197.66
6897,197.73000000000002
5195,197.76
4652,197.81
9724,197.83
8990,197.84
2576,197.86
1328,197.88
1989,197.89
9796,197.9
2566,197.9
4177,197.93
4874,197.95
8197,197.95
996,197.95
4061,198.02
7160,198.07
1643,198.1
6919,198.1
3603,198.2
4668,198.23
4493,198.35
7050,198.37
6257,198.44
790,198.45999999999998
4258,198.5
8414,198.5
1087,198.53
7929,198.53
7501,198.55
6396,198.56
4568,198.72
9458,198.72
4238,198.75
6281,198.75
9416,198.8
6052,198.85
5357,198.9
2975,198.91
554,198.92
7911,198.93
158,198.94
7661,198.95
6335,199.04999999999998
9628,199.05
6136,199.05
644,199.11
318,199.11
8336,199.22
8808,199.32
2862,199.34
7957,199.35
6150,199.35
5960,199.36
8151,199.36
1826,199.38
922,199.4
203,199.41
2979,199.43
8544,199.46
7807,199.47
5002,199.49
1026,199.54
476,199.72
5820,199.77
6560,199.78
7252,199.84
7652,199.87
7878,199.87
2819,199.91
4869,199.93
973,199.94
4969,200.12
3715,200.18
867,200.26
9036,200.29000000000002
2902,200.57
3400,200.72
2470,200.74
1001,200.81
4179,200.81
990,200.85000000000002
8296,200.93
1187,201.01999999999998
4108,201.04000000000002
1442,201.35
1660,201.35999999999999
1703,201.63
9462,201.71
9279,202.08
5168,202.14999999999998
5749,202.17000000000002
1369,202.20999999999998
3393,202.37
528,202.39
3871,202.49
4797,202.61
3192,202.72
3516,202.99
4993,203.0
1615,203.1
4506,203.1
3439,203.14
3843,203.20000000000002
5559,203.43
2309,203.46999999999997
8292,203.78
3537,203.88
6006,203.89
1372,203.98000000000002
3136,204.26
4283,204.31
4962,204.39
9911,204.41
1772,204.64000000000001
5574,204.65
9201,204.66000000000003
4548,204.73
7733,204.85000000000002
8598,204.98000000000002
3263,205.5
9088,205.52999999999997
3054,205.61
2706,205.73
7941,205.73000000000002
4816,205.76999999999998
8875,205.92000000000002
6816,206.02
9046,206.03
2701,206.04999999999998
4861,206.1
5309,206.12
3642,206.28000000000003
4144,206.35
6609,206.4
7436,206.49
9259,206.69
1751,206.72000000000003
7340,206.76
4252,206.79
8453,206.79000000000002
1922,206.83999999999997
759,206.85
6195,206.85000000000002
5923,206.94
7205,207.32
9566,207.57999999999998
2522,207.79000000000002
7132,207.82
8334,207.88
3048,208.0
9764,208.03
9787,208.07999999999998
5176,208.29999999999998
2777,208.34
8621,208.42000000000002
3293,208.84
9996,208.95999999999998
4007,209.06
9707,209.59
5928,209.6
4838,209.99
4317,210.04000000000002
985,210.07
7970,210.20999999999998
1585,210.29999999999998
3631,210.4
7617,210.45
7587,210.56
5151,210.64
9708,210.69
5648,210.78
3875,210.79000000000002
4224,210.87
8294,210.94
8949,211.07
8218,211.07999999999998
2474,211.17000000000002
1284,211.19
4136,211.29
735,211.57999999999998
4273,211.76
8325,212.11
8654,212.16
1312,212.17
6669,212.31
3086,212.39
1768,212.65
6950,212.95999999999998
1738,213.01
2978,213.16
4947,213.38
9319,213.39000000000001
1000,213.39999999999998
3446,213.5
98,213.59
2362,213.69
6805,213.76
9782,213.8
511,213.85999999999999
9894,213.94
4705,213.96
2792,214.09
9830,214.1
3318,214.2
3932,214.26999999999998
7629,214.39
7114,214.41
613,214.42000000000002
9756,214.47000000000003
4924,214.59
2416,214.59
7039,214.6
2440,214.60000000000002
7610,215.17000000000002
4082,215.22
2038,215.26999999999998
8286,215.44
1342,215.46
1326,215.46
7698,215.55
1866,215.57
966,215.75
710,215.76999999999998
2510,215.77
2609,215.79
8140,215.83999999999997
962,216.04
2064,216.07999999999998
558,216.17
9732,216.22
9428,216.24
7259,216.3
6673,216.47000000000003
4063,216.77
274,217.04
3683,217.08999999999997
6641,217.15
5905,217.28
5313,217.34
3201,217.42
3825,217.60999999999999
4312,217.79999999999998
1801,217.85000000000002
4782,218.17000000000002
8308,218.31
5669,218.38000000000002
5799,218.44
1737,218.5
7772,218.64
1631,218.95000000000002
8392,218.99
7805,219.01
9425,219.04
4360,219.25
1183,219.33999999999997
2679,219.36
3749,219.37
8861,219.61
864,219.62
7902,219.64
8171,219.68
9174,219.69
3703,219.84999999999997
9751,219.91
3854,220.01
678,220.14
3742,220.18
3413,220.31
7987,220.38
5428,220.43
2397,220.44
89,220.5
6320,220.57
7684,220.63
5393,220.63
4756,220.82
6266,220.88
820,220.88
7109,220.91
5133,220.95
4980,220.97
4677,221.19
8952,221.2
4386,221.39999999999998
7112,221.76
9400,221.76
5232,221.81
1753,221.98
3654,222.01999999999998
7129,222.05
2735,222.23000000000002
4648,222.29000000000002
2694,222.33
8632,222.43
5170,222.45999999999998
8516,222.59
5052,222.7
3577,222.76
8069,222.8
3656,222.92000000000002
5689,223.15
2506,223.19
5684,223.2
464,223.36
2175,223.41
4775,223.45
3845,223.49
4185,223.55
1385,223.76000000000002
5394,223.88
8724,223.92000000000002
4300,223.98
3172,223.99
562,224.18
5869,224.2
9052,224.22
9807,224.23000000000002
2007,224.3
8922,224.35000000000002
9255,224.36
9739,224.39
684,224.45
6426,224.47
4341,224.47
3355,224.54
5424,224.62
4039,224.62
6214,224.71
2374,224.81
7748,224.82999999999998
1101,224.82999999999998
9828,224.85999999999999
592,224.96999999999997
6893,224.97000000000003
7067,225.07
4153,225.2
8372,225.79999999999998
2080,225.84
374,225.88
6749,226.01
9670,226.2
5194,226.32
8231,226.38
5614,226.46
6855,226.57
7713,226.67
435,226.68
7366,226.68
2049,226.68
800,226.87
2926,226.95
7517,227.18
6106,227.26
7470,227.29
3859,227.3
4364,227.33
2232,227.39
3467,227.4
2589,227.61
2289,227.77
7278,227.92000000000002
187,227.94
3540,228.45999999999998
6784,228.46
6456,228.73
3902,228.85999999999999
9233,229.08999999999997
8186,229.26
6245,229.26
3915,229.29
4824,229.43
1976,229.45
8608,229.45999999999998
7571,229.47000000000003
9609,229.5
8059,229.79999999999998
3497,229.81
9160,229.96
6993,230.0
9649,230.07000000000002
9012,230.1
4438,230.27999999999997
5437,230.31
8934,230.38
6278,230.44
1144,230.48999999999998
4580,230.51
4587,230.54000000000002
3544,230.57
1619,230.60999999999999
8591,230.76999999999998
3027,230.85000000000002
4628,230.98000000000002
272,231.11
6734,231.23000000000002
5067,231.26999999999998
8402,231.36
1469,231.4
9223,231.52
3525,231.55
3822,231.58999999999997
4887,231.74
923,231.77999999999997
5736,231.79
4990,231.82999999999998
2222,231.87
6092,231.88
6861,231.89000000000001
3625,231.91
7743,232.0
2860,232.01
9415,232.01999999999998
3636,232.13
8833,232.16
6376,232.2
4196,232.21999999999997
3085,232.24
7019,232.44
9477,232.48999999999998
3112,232.57999999999998
1113,232.70999999999998
3224,232.77
566,232.84
5718,233.01000000000002
5605,233.02999999999997
9015,233.11
4202,233.28
8450,233.29999999999998
132,233.39000000000001
4741,233.49
5427,233.6
6797,233.6
2237,233.63
4122,233.64
4673,233.64
4015,233.67000000000002
2372,233.69
9030,233.78
7658,233.86
3513,233.87
329,233.98000000000002
8183,234.03
2043,234.06
2496,234.09
9266,234.14000000000001
6838,234.24
712,234.4
9117,234.79
1253,234.81
439,234.89999999999998
5354,235.23
7508,235.47
8989,235.49
9788,235.49
5642,236.05
1171,236.08
7945,236.23000000000002
7770,236.23000000000002
6384,236.37
8312,236.39
8399,236.45000000000002
4701,236.71
2244,237.38
835,237.40999999999997
2371,237.42000000000002
6010,237.51999999999998
9904,237.55
2472,237.57
6027,237.57999999999998
9744,237.61
4584,237.62
5316,237.75
8546,237.78
6992,237.87
5514,237.98000000000002
6054,238.04
2201,238.09
67,238.17000000000002
224,238.2
7435,238.26
819,238.28
5893,238.44
2051,238.61
7351,238.62
910,238.74
3565,238.81
6076,238.82999999999998
2233,238.91
9348,239.14999999999998
1210,239.19
700,239.29
6067,239.45999999999998
2283,239.5
3359,239.51999999999998
604,239.67000000000002
6601,239.79000000000002
2965,239.82999999999998
8773,240.01
1033,240.01
2039,240.15
323,240.22
3184,240.25
3131,240.31
1963,240.32999999999998
6476,240.44
1166,240.57999999999998
8285,240.63
7373,240.7
9456,240.72
3861,240.76
959,240.79000000000002
3832,240.86
4948,240.89000000000001
2708,240.95
8082,241.10999999999999
7266,241.23
5580,241.25
2288,241.31
2761,241.37
1917,241.38
4303,241.48
3375,241.48999999999998
5904,241.58
5520,241.58999999999997
2896,241.63
1362,241.66
4634,242.05
2275,242.07999999999998
5970,242.14
8056,242.15
9953,242.21
1557,242.21
7125,242.37
7187,242.41
2972,242.61
5140,242.62
1353,242.82999999999998
205,242.84
9228,242.9
8284,243.15
9344,243.18
3372,243.42
9472,243.45999999999998
8464,243.54999999999998
4761,243.57999999999998
58,243.57999999999998
3390,243.67000000000002
2110,243.76
7543,243.79000000000002
1908,243.82999999999998
4134,243.84
1996,243.95
4639,243.95999999999998
8469,243.99
2491,244.01
9891,244.01
8271,244.07
4427,244.20999999999998
7725,244.4
1605,244.4
3673,244.56
4035,244.61
103,244.69
9954,245.01
8878,245.01999999999998
3949,245.01999999999998
4235,245.04
3484,245.34
8346,245.39
2135,245.53999999999996
5413,245.68
101,245.77
8239,245.81
7595,246.11
1844,246.14
5844,246.23000000000002
5283,246.36
1748,246.48000000000002
4894,246.60000000000002
480,246.67
5320,246.73
4737,246.74
1722,246.76
2224,246.78
8908,246.79
6486,247.02
1441,247.2
6654,247.3
1480,247.33
7771,247.33
2256,247.35999999999999
6529,247.37
226,247.51
2645,247.52999999999997
8804,247.53
3864,247.54
2555,247.56
441,247.60000000000002
5726,247.64000000000001
9797,248.01999999999998
2167,248.20999999999998
5402,248.20999999999998
1394,248.38
6679,248.42000000000002
6488,248.45
6080,248.47
7084,248.53000000000003
5419,248.57
1596,248.68
7900,248.68
8533,248.76
4076,248.77
585,248.82
3663,248.96999999999997
9631,249.3
6168,249.39999999999998
9825,249.53
2936,249.78
2877,249.9
8961,250.02999999999997
3879,250.07
8313,250.1
8007,250.10000000000002
6449,250.20999999999998
2590,250.31
2325,250.57999999999998
3331,250.58999999999997
4022,250.58999999999997
6368,250.67999999999998
5771,250.73000000000002
6603,250.82
361,250.90000000000003
1098,250.91000000000003
8439,250.97000000000003
177,251.09
9705,251.23999999999998
344,251.35000000000002
3206,251.36
9692,251.37
1104,251.5
5417,251.56
5436,251.63
1930,251.64
8090,251.66000000000003
3152,251.67
9007,251.73000000000002
2895,251.94
5556,252.09
4850,252.12
3519,252.27
9899,252.69
3155,252.77
2961,252.8
3371,252.88
5261,253.07
5870,253.14999999999998
8555,253.46
502,253.56
7853,253.76999999999998
1941,254.04000000000002
9246,254.13
1515,254.28000000000003
2332,254.31
6137,254.41000000000003
8590,254.42
9230,254.56
1829,254.60999999999999
5229,254.63
1194,254.75
9457,254.83
4261,254.97
2963,255.17000000000002
5348,255.38
2015,255.51000000000002
3975,255.52999999999997
1247,255.53000000000003
9196,255.58
2444,255.66000000000003
886,255.73000000000002
892,255.75
8214,255.86
2480,255.94
1531,256.03999999999996
2036,256.17
3833,256.4
1094,256.45
5450,256.59000000000003
5958,256.69
5633,256.86
4828,256.91
8137,257.15
9493,257.3
3689,257.32
1140,257.33
5136,257.45
1072,257.52
8847,257.75
1182,257.8
8072,257.90999999999997
2943,258.0
7872,258.28000000000003
1145,258.32
4891,258.58000000000004
5772,258.62
2924,258.98
5963,258.98
6817,259.03000000000003
195,259.35
3398,259.45
278,259.51
2418,259.63
4690,259.63
9092,259.65999999999997
2893,260.01
6720,260.02
720,260.08
2140,260.09
6002,260.16
1378,260.31
1271,260.42
8263,260.52
2356,260.58
1663,260.84
8715,260.87
2525,261.03999999999996
9482,261.26
5111,261.48
4444,261.5
9276,261.67
9037,261.72
3113,262.11
1876,262.28
2084,262.39
9637,262.54
3488,262.77
7728,262.79
1395,262.8
9550,262.9
1593,262.9
2547,263.05
7648,263.45
659,263.82
7085,263.95
3531,264.08
1847,264.08000000000004
875,264.14
2497,264.16
3710,264.2
4054,264.47
5405,264.68
9277,264.8
794,264.82
1314,265.05
2382,265.12
2130,265.49
3005,265.54
6765,265.61
8960,265.61
6989,266.19
9386,266.24
2619,266.48
9914,266.51
9081,266.8
1295,267.07
746,267.07
4593,267.32
1731,267.34000000000003
1712,267.5
3852,267.54
1535,267.68
4436,267.75
2206,267.9
8344,268.03
1835,268.04
6651,268.04
3003,268.32
7643,268.38
5833,268.49
7934,268.55
1910,268.58
6953,268.61
5576,268.62
2764,268.78999999999996
4073,268.84999999999997
4072,268.86
5290,268.9
6511,268.98
6472,269.14
9437,269.21000000000004
6561,269.32
2880,269.48
5142,269.53000000000003
9268,269.68
8882,269.78999999999996
9849,269.81
2269,270.17
4586,270.27
7486,270.28000000000003
5534,270.33000000000004
8982,270.43
7124,270.56
8693,270.97
7110,271.68
6015,271.7
4798,271.84
1212,271.9
6399,271.92
1277,272.21
5144,272.33
1415,272.53
5130,272.82
4999,272.85
5737,272.88
3025,273.03
9512,273.58
2157,273.78999999999996
1409,273.87
4888,273.97
6022,274.06
38,274.13
8468,274.15
7718,274.32
1214,274.32
7524,274.5
7763,274.57
2914,274.61
8728,274.62
8553,274.75
6944,275.13
3556,275.28
661,275.29
7034,275.37
1820,275.61
5399,275.64
9561,275.66
6470,275.68
7740,275.76
2273,275.86
9706,275.94
5150,276.04
7506,276.1
6575,276.20000000000005
2724,276.29999999999995
9971,276.62
6483,277.14
5005,277.17
6904,277.21
3609,277.40999999999997
6975,277.45
1735,277.49
4763,277.66
1007,277.7
7700,277.72999999999996
8327,278.58
6557,278.73
6310,278.82
4492,278.94
9016,278.99
6115,279.1
1444,279.14
4415,279.21000000000004
4749,279.32
349,279.33000000000004
5764,279.58
7775,279.6
2773,279.62
7888,279.64
162,279.65
4783,279.76
8954,279.81
1924,280.2
7008,280.38
7647,280.49
8193,280.82
8915,280.95000000000005
1335,281.02
6391,281.33
8760,281.51
1293,281.51
713,281.53
7741,281.54
2553,281.55
9599,281.63
4605,281.75
1957,282.01
7995,282.04
8050,282.04
9128,282.14
1423,282.18
7950,282.33
3898,282.40999999999997
2616,282.63
4090,282.78000000000003
7329,282.92
5897,282.93
7380,282.96
8670,283.06
5106,283.42
7567,283.43
6307,283.46000000000004
8111,283.73
6826,283.84999999999997
7413,284.27
4995,284.54
4614,284.61
812,284.71
1717,284.73
9355,284.85
8326,284.89
6034,285.03000000000003
8675,285.15999999999997
2966,285.17999999999995
9363,285.37
3679,285.5
473,285.63
7871,285.63
1933,285.78999999999996
9291,285.84000000000003
6689,285.94000000000005
709,286.04
7055,286.28999999999996
5529,286.55
7963,286.65999999999997
6783,286.71
123,286.74
6465,286.85
6500,286.94
389,286.94
3354,287.06
9025,287.1
823,287.26
5310,287.3
6830,287.57000000000005
1666,288.01
201,288.45
3425,288.52
9934,288.59000000000003
6951,288.89
7202,288.91999999999996
9678,288.94
3617,288.97
7434,289.02
7152,289.17999999999995
818,289.23
4370,289.37
8753,289.52
4180,289.57
7760,289.64
3004,289.68
5990,289.74
8053,289.75
9113,290.03999999999996
7345,290.28
1161,290.28999999999996
2441,290.43
2890,290.49
2536,290.61
1138,290.67999999999995
2082,290.93
6453,291.12
1805,291.13
4972,291.38
596,291.40999999999997
2823,291.52
7025,291.96999999999997
8490,292.03999999999996
4043,292.2
1204,292.36
1236,292.38
1855,292.41
1043,292.6
2411,292.63
3897,292.68
3098,292.7
3912,293.17
7365,293.40999999999997
3795,293.53999999999996
6160,293.57
1548,293.95
8014,293.96
5204,294.01
4462,294.16999999999996
4981,294.24
7533,294.28
9227,294.36
6181,294.40999999999997
4329,294.43
8713,294.44
2088,294.44000000000005
8145,294.58000000000004
8287,294.89
4533,294.97
3515,295.06
3270,295.08
6774,295.12
9349,295.12
2320,295.18
426,295.34000000000003
8229,295.35
733,295.38
4278,295.73
4376,295.9
5845,296.06
3966,296.26
8237,296.27
5079,296.36
904,296.4
5700,296.63
4542,296.69
1448,296.74
1551,296.77
8247,296.89
2197,296.92
4246,297.53999999999996
6390,297.6
4788,297.70000000000005
537,297.78
2195,297.95
7583,297.98
3810,298.37
3399,298.6
2454,298.66999999999996
9353,299.03
8727,299.07
4920,299.16999999999996
3855,299.23
4574,299.69
8095,299.71000000000004
8465,299.9
3237,299.9
6319,300.49
6963,300.64
1216,300.68
3984,300.77
2070,300.93
4070,301.01
951,301.04
1783,301.28
1637,301.31
2892,301.55
1812,301.6
7475,301.6
8813,301.72
4572,301.87
7357,302.08
1577,302.42
2171,302.51
857,302.86
1590,303.01
6748,303.01
3335,303.14
9045,303.18
7189,303.45000000000005
669,303.46
2618,303.51
9703,303.57
8579,303.76
9448,304.0
3279,304.26
9224,304.39
7905,304.39
4936,304.55
8010,304.79
5733,304.87
4429,305.05999999999995
3092,305.11
9443,305.36
6161,305.38
2093,305.63
4658,305.79
517,306.0
1506,306.03
4482,306.08
4517,306.14
5931,306.16999999999996
1773,306.2
6627,306.57000000000005
5562,306.69
9886,306.79999999999995
5975,306.82
131,306.83000000000004
436,307.15
9986,307.33
5978,307.56
2466,307.58000000000004
4275,307.62
2957,307.88
9659,307.88000000000005
8138,308.22
7860,308.31
2803,308.73
8514,308.81
7118,308.87
8283,308.90999999999997
6263,308.94
9832,309.31
3839,309.32
2782,309.48
7792,309.49
9317,309.5
1208,309.53
6607,309.72
5329,309.74
9091,309.86
1127,310.2
5826,310.28999999999996
6636,310.38
1728,310.46000000000004
8081,310.77
9720,310.84
915,311.11
9864,311.19
891,311.25
5708,311.34000000000003
6383,311.56
4176,311.59
8733,311.85
2333,311.94
9840,312.19
8814,312.38
9639,313.11
8176,313.26
7043,313.39
4212,313.43
1402,313.44
6682,313.46
8835,313.55
3125,313.61
5798,313.88
2621,313.92999999999995
4608,314.02
7910,314.15
1364,314.21
4157,314.21000000000004
2928,314.23
9581,314.82000000000005
1273,314.88
4151,315.06
8432,315.20000000000005
3737,315.27
2062,315.97
8099,316.01
4709,316.03
715,316.07
3655,316.24
7116,316.37
4280,316.49
8360,316.54999999999995
9439,316.58000000000004
1895,316.90999999999997
7662,316.92
7166,317.29
5947,317.39
4342,317.4
2231,317.81
6517,317.83000000000004
3940,318.51
146,318.58000000000004
9848,318.65
7377,318.76
5481,318.86
2095,318.97
2344,319.06
9928,319.39
1803,319.4
1817,319.44
7962,319.63
1632,319.81
3195,319.86
2461,319.88
3444,320.25
6545,320.27
7734,320.46000000000004
1223,320.68
3802,321.45
3215,321.47
425,321.48
6075,321.48
63,321.89
5681,322.04
5512,322.07
4050,322.09000000000003
4769,322.51
7416,322.57
287,322.57
4297,322.63
2091,323.03999999999996
7594,323.23
6914,323.37
765,323.40000000000003
612,323.48
1251,323.62
9815,323.72
4410,323.8
4549,324.07
2585,324.5
5322,324.51
4752,324.69
3973,324.74
3669,324.89
8124,325.09000000000003
7540,325.32
2401,325.57
9378,325.63
699,325.95
5796,326.13
1137,326.15999999999997
5443,326.2
9758,326.33000000000004
1791,326.39
4968,326.57000000000005
6208,326.69
8854,326.7
2149,326.97
2172,327.20000000000005
1490,327.52
1512,327.88
7196,327.89
114,328.08
4357,328.36
7326,328.4
6366,328.57000000000005
5578,328.99
3289,329.0
1066,329.19
4535,329.28999999999996
6365,329.29
6995,329.4
3567,329.55
2177,329.59000000000003
2151,329.64
3641,329.69
9540,329.78
4625,329.91
5584,330.01
7100,330.07000000000005
8818,330.09
5169,330.25
6761,330.28
6416,330.4
846,330.49
7093,330.89
9371,331.12
8754,331.18
7354,331.42999999999995
3891,331.75
3316,331.9
99,331.94
4005,332.09000000000003
8918,332.09000000000003
6839,332.13
3322,332.21999999999997
5398,332.22
4186,332.37
4382,332.44
931,332.48
497,332.64
671,332.73
3528,332.80999999999995
1959,332.84000000000003
4195,332.90999999999997
3590,332.93
2063,333.05
5671,333.07
254,333.07000000000005
4576,333.15000000000003
5606,333.38
3451,333.4
3593,333.69
1123,333.73
1848,333.77
2901,333.95
260,333.98
5324,334.27
7358,334.36
3442,334.44
487,334.44000000000005
2755,334.45000000000005
8274,334.48
9578,334.77
602,335.28
3068,335.29999999999995
2291,335.38
5997,335.69000000000005
9359,335.72
921,335.75
6526,336.49
5569,336.56
7731,336.68
9465,337.02
6514,337.08000000000004
4541,337.22999999999996
9810,337.24
7440,337.49
9776,337.70000000000005
2303,338.15999999999997
6323,338.21999999999997
7769,338.23
8909,338.31
1069,338.63
5839,338.63
4413,338.66
851,338.95000000000005
8881,338.96000000000004
7982,339.18
6401,339.48
6378,339.53
4263,339.87
5193,340.08
3187,340.14
5183,340.35
8996,340.64
1746,340.73
4242,340.91999999999996
6495,341.75
8986,341.95000000000005
2327,341.96000000000004
9916,342.16999999999996
4417,342.19
5722,342.25
993,342.53
6572,342.72
2218,342.87
540,342.96000000000004
9856,342.98
1873,343.48
444,343.81
455,343.94
1048,343.96
5360,344.06
3430,344.29
3241,344.33000000000004
3410,344.64
863,344.88
4583,344.96
271,345.43
5663,345.48
